Row,ID,Longitude,Latitude,Coverage_Start_Lon,Coverage_Start_Lat,Coverage_End_Lon,Coverage_End_Lat
12,55,-77.01101925,42.89357277,-77.01101938771512,42.89357995502346,-77.01101907843608,42.89356378776759
12,57,-77.01101855,42.89353613,-77.01101872117383,42.89354511223642,-77.01101839783506,42.893528210022225
12,58,-77.01101825,42.89352029,-77.01101839783506,42.893528210022225,-77.01101807449629,42.89351130780804
12,60,-77.01101762,42.89348758,-77.01101779241378,42.89349656222368,-77.01101744875432,42.89347859776432
12,63,-77.01101672,42.89344061,-77.01101689387905,42.89344959220864,-77.01101655021958,42.89343162774928
12,65,-77.01101606,42.89340601,-77.01101623198264,42.89341499222811,-77.01101588832316,42.89339702776875
12,68,-77.01101516,42.8933587,-77.01101532694499,42.89336768227983,-77.01101496505808,42.8933487649994
12,69,-77.01101477,42.89333883,-77.01101496505808,42.8933487649994,-77.0110146357356,42.893331549992446
12,70,-77.0110145,42.89332427,-77.0110146357356,42.893331549992446,-77.01101431683985,42.89331488003245
12,71,-77.01101414,42.89330549,-77.01101431683985,42.89331488003245,-77.01101399641303,42.89329813003683
12,72,-77.01101386,42.89329077,-77.01101399641303,42.89329813003683,-77.01101369444594,42.89328234500569
12,73,-77.01101353,42.89327392,-77.01101369444594,42.89328234500569,-77.01101338817446,42.89326633496741
12,74,-77.01101324,42.89325875,-77.01101338817446,42.89326633496741,-77.01101306392141,42.89324938495974
12,75,-77.01101288,42.89324002,-77.01101306392141,42.89324938495974,-77.01101271293939,42.89323103772136
12,77,-77.01101223,42.89320586,-77.01101240311995,42.89321484221643,-77.01101212052787,42.893200069994585
12,78,-77.01101201,42.89319428,-77.01101212052787,42.893200069994585,-77.01101184888269,42.89318587001147
12,79,-77.01101169,42.89317746,-77.01101184888269,42.89318587001147,-77.01101154548113,42.89317000999506
12,80,-77.0110114,42.89316256,-77.01101154548113,42.89317000999506,-77.0110112437053,42.893154234961955
12,81,-77.01101108,42.89314591,-77.0110112437053,42.893154234961955,-77.01101093600035,42.89313814998973
12,82,-77.01101079,42.89313039,-77.01101093600035,42.89313814998973,-77.01101070163762,42.89312589891029
13,1,-77.01100322,42.89456166,-77.01100330750731,42.894566151098495,-77.01100306001905,42.894553679999795
13,2,-77.0110029,42.8945457,-77.01100306001905,42.894553679999795,-77.01100272245603,42.89453666997384
13,3,-77.01100254,42.89452764,-77.01100272245603,42.89453666997384,-77.01100239531257,42.89452018499667
13,4,-77.01100225,42.89451273,-77.01100239531257,42.89452018499667,-77.01100207819081,42.89450420501927
13,5,-77.01100191,42.89449568,-77.01100207819081,42.89450420501927,-77.01100174052858,42.89448718999437
13,6,-77.01100157,42.8944787,-77.01100174052858,42.89448718999437,-77.01100139379417,42.8944697178157
13,8,-77.01100096,42.89444806,-77.01100114224569,42.894457042119974,-77.01100079848845,42.89443971996285
13,9,-77.01100063,42.89443138,-77.01100079848845,42.89443971996285,-77.01100048216031,42.89442377997699
13,10,-77.01100033,42.89441618,-77.01100048216031,42.89442377997699,-77.01100017218228,42.894408159976756
13,11,-77.01100001,42.89440014,-77.01100017218228,42.894408159976756,-77.01099984116881,42.89439147998755
13,12,-77.01099967,42.89438282,-77.01099984116881,42.89439147998755,-77.01099950291243,42.894374435022236
13,13,-77.01099934,42.89436605,-77.01099950291243,42.894374435022236,-77.01099917795145,42.89435806002182
13,14,-77.01099902,42.89435007,-77.01099917795145,42.89435806002182,-77.01099882352062,42.89434020001576
13,15,-77.01099863,42.89433033,-77.01099882352062,42.89434020001576,-77.01099847385264,42.89432258001222
13,16,-77.01099832,42.89431483,-77.01099847385264,42.89432258001222,-77.01099817637638,42.89430758998534
13,17,-77.01099803,42.89430035,-77.01099817637638,42.89430758998534,-77.01099787969481,42.89429264000325
13,18,-77.01099773,42.89428493,-77.01099787969481,42.89429264000325,-77.01099755403942,42.89427623001023
13,19,-77.01099738,42.89426753,-77.01099755403942,42.89427623001023,-77.01099721141594,42.89425896498492
13,20,-77.01099704,42.8942504,-77.01099721141594,42.89425896498492,-77.01099688268417,42.89424239997141
13,21,-77.01099672,42.8942344,-77.01099688268417,42.89424239997141,-77.01099656387488,42.89422633495873
13,22,-77.0109964,42.89421827,-77.01099656387488,42.89422633495873,-77.01099622730496,42.89420937497545
13,23,-77.01099605,42.89420048,-77.01099622730496,42.89420937497545,-77.01099589668831,42.89419271498202
13,24,-77.01099574,42.89418495,-77.01099589668831,42.89419271498202,-77.01099557758143,42.8941766349725
13,25,-77.01099541,42.89416832,-77.01099557758143,42.8941766349725,-77.01099528258632,42.894161769972456
13,26,-77.01099515,42.89415522,-77.01099528258632,42.894161769972456,-77.01099496308261,42.894145669967166
13,27,-77.01099477,42.89413612,-77.01099496308261,42.894145669967166,-77.01099459595159,42.894127169989865
13,28,-77.01099442,42.89411822,-77.01099459595159,42.894127169989865,-77.01099424008937,42.89410923785516
13,30,-77.01099383,42.89408866,-77.01099400997313,42.894097642144175,-77.01099365698782,42.89407985497883
13,31,-77.01099348,42.89407105,-77.01099365698782,42.89407985497883,-77.01099329074964,42.89406139999202
13,32,-77.0109931,42.89405175,-77.01099329074964,42.89406139999202,-77.01099296023219,42.89404474499753
13,33,-77.01099282,42.89403774,-77.01099296023219,42.89404474499753,-77.01099264296764,42.89402875782451
13,37,-77.0109894,42.89386554,-77.01098958216865,42.89387452212079,-77.01098926401126,42.893858489957275
13,38,-77.01098912,42.89385144,-77.01098926401126,42.893858489957275,-77.01098895671278,42.89384300498176
13,39,-77.01098879,42.89383457,-77.01098895671278,42.89384300498176,-77.01098863016455,42.893826549998245
13,40,-77.01098847,42.89381853,-77.01098863016455,42.893826549998245,-77.01098830738606,42.893810284974585
13,41,-77.01098814,42.89380204,-77.01098830738606,42.893810284974585,-77.01098797240338,42.8937934049744
13,42,-77.0109878,42.89378477,-77.01098797240338,42.8937934049744,-77.01098766024288,42.893777674997416
13,43,-77.01098752,42.89377058,-77.01098766024288,42.893777674997416,-77.01098733746544,42.893761410027
13,44,-77.01098716,42.89375224,-77.01098733746544,42.893761410027,-77.01098699136983,42.89374397003866
13,45,-77.01098683,42.8937357,-77.01098699136983,42.89374397003866,-77.01098664854796,42.89372669501547
13,46,-77.01098647,42.89371769,-77.01098664854796,42.89372669501547,-77.01098634114922,42.89371120498776
13,47,-77.01098621,42.89370472,-77.01098634114922,42.89371120498776,-77.01098603295685,42.893695674968505
13,48,-77.01098585,42.89368663,-77.01098603295685,42.893695674968505,-77.01098567217592,42.89367749497682
13,49,-77.01098549,42.89366836,-77.01098567217592,42.89367749497682,-77.01098534235291,42.893660874974934
13,50,-77.01098519,42.89365339,-77.01098534235291,42.893660874974934,-77.01098504358701,42.8936458199618
13,51,-77.01098489,42.89363825,-77.01098504358701,42.8936458199618,-77.01098471416186,42.893629220008926
13,52,-77.01098454,42.89362019,-77.01098471416186,42.893629220008926,-77.0109843726307,42.89361201002524
13,53,-77.01098421,42.89360383,-77.0109843726307,42.89361201002524,-77.01098404181458,42.89359533998067
13,54,-77.01098387,42.89358685,-77.01098404181458,42.89359533998067,-77.01098372766893,42.89357950997157
13,55,-77.01098358,42.89357217,-77.01098372766893,42.89357950997157,-77.01098345281642,42.89356565997
13,56,-77.01098332,42.89355915,-77.01098345281642,42.89356565997,-77.01098312716103,42.893549249976985
13,57,-77.01098293,42.89353935,-77.01098312716103,42.893549249976985,-77.01098276072443,42.893530784992286
13,58,-77.01098259,42.89352222,-77.01098276072443,42.893530784992286,-77.0109824343746,42.89351434000666
13,59,-77.01098228,42.89350646,-77.0109824343746,42.89351434000666,-77.0109821460272,42.89349980998906
13,60,-77.01098201,42.89349316,-77.0109821460272,42.89349980998906,-77.01098185440503,42.89348511495308
13,61,-77.01098169,42.89347707,-77.01098185440503,42.89348511495308,-77.01098148608357,42.89346655498846
13,62,-77.01098128,42.89345604,-77.01098148608357,42.89346655498846,-77.01098113095831,42.89344865998979
13,63,-77.01098098,42.89344128,-77.01098113095831,42.89344865998979,-77.01098083933614,42.893433964953815
13,64,-77.01098069,42.89342665,-77.01098083933614,42.893433964953815,-77.01098052568756,42.89341815999268
13,65,-77.01098036,42.89340967,-77.01098052568756,42.89341815999268,-77.01098016738779,42.89340010502782
13,66,-77.01097998,42.89339054,-77.01098016738779,42.89340010502782,-77.0109798075989,42.89338197502558
13,67,-77.01097964,42.89337341,-77.0109798075989,42.89338197502558,-77.01097948531643,42.89336573499663
13,68,-77.01097933,42.89335806,-77.01097948531643,42.89336573499663,-77.01097915360748,42.893349019961576
13,69,-77.01097897,42.89333998,-77.01097915360748,42.893349019961576,-77.01097879595854,42.893330997792646
13,72,-77.01097807,42.8932944,-77.01097824792797,42.89330338216596,-77.01097788174539,42.89328492998141
13,73,-77.01097769,42.89327546,-77.01097788174539,42.89328492998141,-77.01097752334535,42.893266869964364
13,74,-77.01097735,42.89325828,-77.01097752334535,42.893266869964364,-77.01097721098643,42.893251129989494
13,75,-77.01097707,42.89324398,-77.01097721098643,42.893251129989494,-77.01097691976213,42.89323645500254
13,76,-77.01097677,42.89322893,-77.01097691976213,42.89323645500254,-77.01097661494374,42.8932210950006
13,77,-77.01097646,42.89321326,-77.01097661494374,42.8932210950006,-77.01097628611276,42.89320452498815
13,78,-77.01097611,42.89319579,-77.01097628611276,42.89320452498815,-77.01097591074571,42.89318560999206
13,79,-77.01097571,42.89317543,-77.01097591074571,42.89318560999206,-77.01097553047408,42.89316644785106
13,81,-77.01097512,42.89314575,-77.01097529797696,42.893154732165435,-77.0109749438012,42.893136885012765
13,82,-77.01097477,42.89312802,-77.0109749438012,42.893136885012765,-77.01097467875071,42.89312352894136
14,1,-77.01096676,42.89456473,-77.0109668557184,42.89456922100848,-77.0109665763015,42.89455598998525
14,2,-77.01096639,42.89454725,-77.0109665763015,42.89455598998525,-77.01096620662533,42.89453848498158
14,3,-77.01096602,42.89452972,-77.01096620662533,42.89453848498158,-77.01096585553363,42.89452185999395
14,4,-77.01096569,42.894514,-77.01096585553363,42.89452185999395,-77.01096552460987,42.89450619000442
14,5,-77.01096536,42.89449838,-77.01096552460987,42.89450619000442,-77.01096515165996,42.89448852998119
14,6,-77.01096494,42.89447868,-77.01096515165996,42.89448852998119,-77.01096480077939,42.894471914991165
14,7,-77.01096466,42.89446515,-77.01096480077939,42.894471914991165,-77.01096447788106,42.89445662502402
14,8,-77.0109643,42.8944481,-77.01096447788106,42.89445662502402,-77.0109641341802,42.89444035000929
14,9,-77.01096397,42.8944326,-77.0109641341802,42.89444035000929,-77.01096380906378,42.894424955010614
14,10,-77.01096365,42.89441731,-77.01096380906378,42.894424955010614,-77.01096347454957,42.89440911500511
14,11,-77.0109633,42.89440092,-77.01096347454957,42.89440911500511,-77.01096311078632,42.89439188999109
14,12,-77.01096292,42.89438286,-77.01096311078632,42.89439188999109,-77.0109627406879,42.8943743649922
14,13,-77.01096256,42.89436587,-77.0109627406879,42.8943743649922,-77.01096237745249,42.894357164972206
14,14,-77.01096219,42.89434846,-77.01096237745249,42.894357164972206,-77.0109620128447,42.89433989996776
14,15,-77.01096183,42.89433134,-77.0109620128447,42.89433989996776,-77.01096169775948,42.89432497996872
14,16,-77.01096156,42.89431862,-77.01096169775948,42.89432497996872,-77.0109613872148,42.89431027497489
14,17,-77.01096121,42.89430193,-77.0109613872148,42.89431027497489,-77.01096103939685,42.89429380500684
14,18,-77.01096087,42.89428568,-77.01096103939685,42.89429380500684,-77.01096066275213,42.89427597002548
14,19,-77.01096046,42.89426626,-77.01096066275213,42.89427597002548,-77.01096029275926,42.8942584500254
14,20,-77.01096013,42.89425064,-77.01096029275926,42.8942584500254,-77.01095993813975,42.894241657987834
14,22,-77.01095947,42.89421938,-77.01095965735223,42.89422836206327,-77.010959268732,42.89420996001437
14,23,-77.01095907,42.89420054,-77.010959268732,42.89420996001437,-77.01095889050256,42.8941920499943
14,24,-77.01095871,42.89418356,-77.01095889050256,42.8941920499943,-77.01095852152244,42.89417457794949
14,26,-77.01095808,42.89415369,-77.01095827008955,42.894162672032245,-77.01095789540764,42.894144929995385
14,27,-77.01095771,42.89413617,-77.01095789540764,42.894144929995385,-77.01095752921637,42.894127590008885
14,28,-77.01095735,42.89411901,-77.01095752921637,42.894127590008885,-77.01095718287634,42.89411119002407
14,29,-77.01095702,42.89410337,-77.01095718287634,42.89411119002407,-77.01095686282831,42.89409603502462
14,30,-77.01095671,42.8940887,-77.01095686282831,42.89409603502462,-77.01095651823998,42.89407971798669
14,32,-77.01095598,42.89405414,-77.01095616776198,42.894063122058625,-77.01095581715516,42.89404652003225
14,33,-77.01095566,42.8940389,-77.01095581715516,42.89404652003225,-77.01095549541688,42.89403128499528
14,34,-77.01095533,42.89402367,-77.01095549541688,42.89403128499528,-77.01095510697735,42.89401289150368
14,35,-77.01095274,42.89390058,-77.0109529627715,42.89391135849917,-77.01095257464867,42.89389298000398
14,36,-77.01095241,42.89388538,-77.01095257464867,42.89389298000398,-77.01095226399724,42.8938782699547
14,37,-77.01095211,42.89387116,-77.01095226399724,42.8938782699547,-77.01095190393,42.893861219955454
14,38,-77.01095169,42.89385128,-77.01095190393,42.893861219955454,-77.01095152042227,42.89384305999521
14,39,-77.01095135,42.89383484,-77.01095152042227,42.89384305999521,-77.01095117957288,42.89382692000484
14,40,-77.01095101,42.893819,-77.01095117957288,42.89382692000484,-77.01095085762346,42.893811674970266
14,41,-77.0109507,42.89380435,-77.01095085762346,42.893811674970266,-77.0109504788662,42.89379373995618
14,42,-77.01095025,42.89378313,-77.0109504788662,42.89379373995618,-77.0109500651152,42.89377414790877
14,44,-77.01094959,42.89375151,-77.01094977672692,42.893760492070356,-77.01094943815707,42.89374446002089
14,45,-77.01094929,42.89373741,-77.01094943815707,42.89374446002089,-77.01094908358048,42.89372767001609
14,46,-77.01094888,42.89371793,-77.01094908358048,42.89372767001609,-77.0109487283705,42.89371085001847
14,47,-77.01094858,42.89370377,-77.0109487283705,42.89371085001847,-77.01094842468882,42.893696470003526
14,48,-77.01094827,42.89368917,-77.01094842468882,42.893696470003526,-77.01094807634185,42.89367997498479
14,49,-77.01094788,42.89367078,-77.01094807634185,42.89367997498479,-77.0109477087782,42.893662570013845
14,50,-77.01094754,42.89365436,-77.0109477087782,42.893662570013845,-77.01094735230143,42.89364569003059
14,51,-77.01094717,42.89363702,-77.01094735230143,42.89364569003059,-77.01094699529561,42.89362878499665
14,52,-77.01094682,42.89362055,-77.01094699529561,42.89362878499665,-77.01094664240809,42.89361207497271
14,53,-77.01094646,42.8936036,-77.01094664240809,42.89361207497271,-77.01094631074537,42.893596369991556
14,54,-77.01094616,42.89358914,-77.01094631074537,42.893596369991556,-77.0109459873192,42.89358105503039
14,55,-77.01094582,42.89357297,-77.0109459873192,42.89358105503039,-77.01094565766225,42.893565445026496
14,56,-77.0109455,42.89355792,-77.01094565766225,42.893565445026496,-77.01094530635821,42.8935488099846
14,57,-77.01094511,42.8935397,-77.01094530635821,42.8935488099846,-77.01094492580633,42.89353078999086
14,58,-77.01094474,42.89352188,-77.01094492580633,42.89353078999086,-77.01094458664721,42.893514730038
14,59,-77.01094444,42.89350758,-77.01094458664721,42.893514730038,-77.01094428581703,42.89350048504741
14,60,-77.01094414,42.89349339,-77.01094428581703,42.89350048504741,-77.0109439460233,42.89348439504508
14,61,-77.01094376,42.8934754,-77.0109439460233,42.89348439504508,-77.01094357286226,42.89346672502423
14,62,-77.01094339,42.89345805,-77.01094357286226,42.89346672502423,-77.01094321775784,42.89344991002542
14,63,-77.01094305,42.89344177,-77.01094321775784,42.89344991002542,-77.01094284343557,42.89343218501774
14,64,-77.01094264,42.8934226,-77.01094284343557,42.89343218501774,-77.01094245133044,42.893413617951666
14,66,-77.01094198,42.89339117,-77.01094216695368,42.893400152067784,-77.01094180029601,42.89338278999664
14,67,-77.01094162,42.89337441,-77.01094180029601,42.89338278999664,-77.01094145184346,42.893366289979106
14,68,-77.01094128,42.89335817,-77.01094145184346,42.893366289979106,-77.01094108174505,42.89334876498022
14,69,-77.01094088,42.89333936,-77.01094108174505,42.89334876498022,-77.01094075852882,42.893333459960004
14,70,-77.01094063,42.89332756,-77.01094075852882,42.893333459960004,-77.01094044481715,42.89331860500207
14,71,-77.01094026,42.89330965,-77.01094044481715,42.89331860500207,-77.010940071974,42.8933009500343
14,72,-77.01093989,42.89329225,-77.010940071974,42.8933009500343,-77.01093971190677,42.89328390003506
14,73,-77.01093954,42.89327555,-77.01093971190677,42.89328390003506,-77.01093939111978,42.893268710043984
14,74,-77.01093925,42.89326187,-77.01093939111978,42.893268710043984,-77.01093905698491,42.89325288800092
14,77,-77.01093817,42.89321105,-77.01093836312153,42.89322003199787,-77.01093798375058,42.89320206792423
14,80,-77.01093717,42.89316348,-77.01093735852444,42.89317246204998,-77.01093698542603,42.89315479499517
14,81,-77.0109368,42.89314611,-77.01093698542603,42.89315479499517,-77.01093660075587,42.893136579991435
14,82,-77.0109364,42.89312705,-77.01093660075587,42.893136579991435,-77.0109363046559,42.89312255898727
15,1,-77.01092686,42.89456464,-77.010926948324,42.89456913109122,-77.01092670954512,42.894556269954705
15,2,-77.01092655,42.8945479,-77.01092670954512,42.894556269954705,-77.0109263807433,42.8945385599926
15,3,-77.01092621,42.89452922,-77.0109263807433,42.8945385599926,-77.01092603300405,42.89451983001989
15,4,-77.01092586,42.89451044,-77.01092603300405,42.89451983001989,-77.01092573576311,42.894503819992394
15,5,-77.01092561,42.8944972,-77.01092573576311,42.894503819992394,-77.01092545987365,42.89448896000126
15,6,-77.01092531,42.89448072,-77.01092545987365,42.89448896000126,-77.01092516235518,42.89447293502636
15,7,-77.01092502,42.89446515,-77.01092516235518,42.89447293502636,-77.01092483763712,42.894455445023546
15,8,-77.01092466,42.89444574,-77.01092483763712,42.894455445023546,-77.01092454039616,42.89443943499605
15,9,-77.01092442,42.89443313,-77.01092454039616,42.89443943499605,-77.01092426302078,42.894424494969904
15,10,-77.0109241,42.89441586,-77.01092426302078,42.894424494969904,-77.01092395092799,42.89440768499075
15,11,-77.0109238,42.89439951,-77.01092395092799,42.89440768499075,-77.01092363038741,42.89439041999614
15,12,-77.01092346,42.89438133,-77.01092363038741,42.89439041999614,-77.01092331977962,42.8943736900022
15,13,-77.01092318,42.89436605,-77.01092331977962,42.8943736900022,-77.01092301307087,42.89435717001923
15,14,-77.01092285,42.89434829,-77.01092301307087,42.89435717001923,-77.01092268296877,42.89433939002024
15,15,-77.01092252,42.89433049,-77.01092268296877,42.89433939002024,-77.01092239306185,42.894323775019316
15,16,-77.01092227,42.89431706,-77.01092239306185,42.894323775019316,-77.01092212654737,42.89430941998458
15,17,-77.01092198,42.89430178,-77.01092212654737,42.89430941998458,-77.01092180043712,42.89429185499564
15,18,-77.01092162,42.89428193,-77.01092180043712,42.89429185499564,-77.01092144870601,42.894272910012894
15,19,-77.01092128,42.89426389,-77.01092144870601,42.894272910012894,-77.01092115313661,42.89425699001857
15,20,-77.01092103,42.89425009,-77.01092115313661,42.89425699001857,-77.01092085826797,42.89424110776858
15,22,-77.01092043,42.89421823,-77.01092060028475,42.89422721224584,-77.01092025138908,42.89420841998616
15,23,-77.01092007,42.89419861,-77.01092025138908,42.89420841998616,-77.01091994635097,42.89419198998654
15,24,-77.01091982,42.89418537,-77.01091994635097,42.89419198998654,-77.01091969274019,42.894178329972696
15,25,-77.01091956,42.89417129,-77.01091969274019,42.894178329972696,-77.01091938203957,42.89416159497968
15,26,-77.0109192,42.8941519,-77.01091938203957,42.89416159497968,-77.0109190352786,42.89414291769872
15,28,-77.01091861,42.89411999,-77.01091877636911,42.89412897228486,-77.01091844284042,42.89411100772302
15,30,-77.01091801,42.89408763,-77.01091817557597,42.89409661229276,-77.01091785090804,42.89407912499095
15,31,-77.01091769,42.89407062,-77.01091785090804,42.89407912499095,-77.01091752693249,42.89406167498074
15,32,-77.01091736,42.89405273,-77.01091752693249,42.89406167498074,-77.01091722319467,42.89404531501799
15,33,-77.01091709,42.8940379,-77.01091722319467,42.89404531501799,-77.01091693848618,42.894029980015084
15,34,-77.01091679,42.89402206,-77.01091693848618,42.894029980015084,-77.01091659132629,42.89401128124851
15,35,-77.01091459,42.89390355,-77.01091479131313,42.89391432872519,-77.01091444350449,42.893895595014904
15,36,-77.0109143,42.89388764,-77.01091444350449,42.893895595014904,-77.01091410588366,42.89387741004102
15,37,-77.01091392,42.89386718,-77.01091410588366,42.89387741004102,-77.01091378042217,42.893859879995794
15,38,-77.01091364,42.89385258,-77.01091378042217,42.893859879995794,-77.0109134974771,42.89384463997532
15,39,-77.01091335,42.8938367,-77.0109134974771,42.89384463997532,-77.01091320422894,42.89382884500768
15,40,-77.01091306,42.89382099,-77.01091320422894,42.89382884500768,-77.01091286864998,42.89381077001345
15,41,-77.01091268,42.89380055,-77.01091286864998,42.89381077001345,-77.01091251214184,42.893791567729984
15,43,-77.01091213,42.89377097,-77.01091229649035,42.89377995228365,-77.01091195381404,42.893761495011816
15,44,-77.01091178,42.89375202,-77.01091195381404,42.893761495011816,-77.01091161113774,42.89374303773999
15,46,-77.01091113,42.89371711,-77.01091129652968,42.89372609228325,-77.01091100555917,42.89371041999443
15,47,-77.01091088,42.89370373,-77.01091100555917,42.89371041999443,-77.01091070330634,42.893694140016876
15,48,-77.01091053,42.89368455,-77.01091070330634,42.893694140016876,-77.01091038239451,42.893676855025966
15,49,-77.01091024,42.89366916,-77.01091038239451,42.893676855025966,-77.01091007276499,42.893660177723774
15,53,-77.01090905,42.89360525,-77.01090921974485,42.893614232251224,-77.01090891160125,42.89359763498404
15,54,-77.01090877,42.89359002,-77.01090891160125,42.89359763498404,-77.0109086177962,42.89358181002196
15,55,-77.01090847,42.8935736,-77.0109086177962,42.89358181002196,-77.01090834070018,42.89356688504285
15,56,-77.01090822,42.89356017,-77.01090834070018,42.89356688504285,-77.01090801709587,42.89354945502894
15,57,-77.01090782,42.89353874,-77.01090801709587,42.89354945502894,-77.01090766879882,42.89353069501197
15,58,-77.01090752,42.89352265,-77.01090766879882,42.89353069501197,-77.01090735466323,42.893513775003356
15,59,-77.01090719,42.8935049,-77.01090735466323,42.893513775003356,-77.01090702312628,42.89349591772017
15,61,-77.01090663,42.89347496,-77.01090680079044,42.8934839422408,-77.01090646015693,42.89346559499843
15,62,-77.01090629,42.89345623,-77.01090646015693,42.89346559499843,-77.01090616523722,42.89344970999763
15,63,-77.01090604,42.89344319,-77.01090616523722,42.89344970999763,-77.01090586131285,42.89343333998692
15,64,-77.01090568,42.89342349,-77.01090586131285,42.89343333998692,-77.01090555664598,42.8934169299836
15,65,-77.01090543,42.89341037,-77.01090555664598,42.8934169299836,-77.01090526599656,42.89340127499007
15,66,-77.0109051,42.89339218,-77.01090526599656,42.89340127499007,-77.0109049347807,42.893383435002185
15,67,-77.01090477,42.89337469,-77.0109049347807,42.893383435002185,-77.0109046298354,42.89336701000164
15,68,-77.01090449,42.89335933,-77.0109046298354,42.89336701000164,-77.01090432048522,42.89335034774649
15,70,-77.01090391,42.89332806,-77.01090407345758,42.893337042313874,-77.01090373992889,42.89331907775203
15,72,-77.01090327,42.89329387,-77.01090343868768,42.893302852261755,-77.01090310515899,42.89328488769991
15,74,-77.01090268,42.89326188,-77.0109028447645,42.893270862300845,-77.01090250654411,42.89325264503443
15,75,-77.01090234,42.89324341,-77.01090250654411,42.89325264503443,-77.01090219844227,42.893236050015524
15,76,-77.01090206,42.89322869,-77.01090219844227,42.893236050015524,-77.01090189503209,42.89321970770118
15,78,-77.01090145,42.893196,-77.01090162164016,42.89320498223234,-77.01090128462634,42.893186829953905
15,79,-77.01090111,42.89317766,-77.01090128462634,42.893186829953905,-77.01090098729351,42.89317081497715
15,80,-77.01090086,42.89316397,-77.01090098729351,42.89317081497715,-77.01090077682797,42.89315947885745
